,Unnamed: 0.1,Unnamed: 0,Name,Bbox,Class,fname,split,x1,x2,y1,y2,cluster_dbscan,cluster_threshold,split_dbscan,split_threshold,cross_val
1148,1148,1148,1590421.jpg,"0.42682291666666666,0.4361111111111111,0.21197916666666666,0.2962962962962963",1,train_data_minprirodi/images/1590421.jpg,val,616,1023,311,631,8,7,train,train,3
1149,1149,1149,1590421.jpg,"0.23385416666666667,0.4666666666666667,0.08229166666666667,0.15555555555555556",1,train_data_minprirodi/images/1590421.jpg,val,370,528,420,588,8,7,train,train,3
1150,1150,1150,1590715.jpg,"0.8236979166666667,0.562962962962963,0.23697916666666666,0.37037037037037035",1,train_data_minprirodi/images/1590715.jpg,val,1354,1809,408,808,-1,111,train,val,4
1151,1151,1151,1591054.jpg,"0.125,0.621875,0.11770833333333333,0.1798611111111111",0,train_data_minprirodi/images/1591054.jpg,train,127,353,766,1024,-1,22,train,train,4
1152,1152,1152,1592106.jpg,"0.6627604166666666,0.5770833333333333,0.6348958333333333,0.5986111111111111",1,train_data_minprirodi/images/1592106.jpg,train,662,1882,399,1262,45,59,train,train,1
1153,1153,1153,1592467.jpg,"0.9325520833333333,0.6291666666666667,0.13385416666666666,0.2722222222222222",0,train_data_minprirodi/images/1592467.jpg,val,1662,1918,710,1102,0,0,train,train,0
1154,1154,1154,1596797.jpg,"0.2703125,0.5517361111111111,0.49375,0.4076388888888889",0,train_data_minprirodi/images/1596797.jpg,train,45,993,501,1088,61,88,val,val,0
1155,1155,1155,1596881.jpg,"0.7690104166666667,0.515625,0.4609375,0.8604166666666667",1,train_data_minprirodi/images/1596881.jpg,train,1034,1919,122,1362,5,5,train,train,2
1156,1156,1156,1598428.jpg,"0.6583333333333333,0.42685185185185187,0.24375,0.512962962962963",1,train_data_minprirodi/images/1598428.jpg,train,1030,1498,184,738,46,60,train,train,2
1157,1157,1157,1598556.jpg,"0.6033854166666667,0.6958333333333333,0.1953125,0.4486111111111111",1,train_data_minprirodi/images/1598556.jpg,val,971,1346,679,1325,12,11,train,train,1
1158,1158,1158,1598565.jpg,"0.5127604166666667,0.465625,0.18802083333333333,0.6145833333333334",1,train_data_minprirodi/images/1598565.jpg,train,804,1165,228,1113,0,0,train,train,0
1159,1159,1159,1598791.jpg,"0.328125,0.6018518518518519,0.4322916666666667,0.7074074074074074",1,train_data_minprirodi/images/1598791.jpg,val,214,1045,268,1032,46,60,train,train,2
1160,1160,1160,1599361.jpg,"0.8872395833333333,0.6256944444444444,0.22552083333333334,0.24583333333333332",0,train_data_minprirodi/images/1599361.jpg,train,1487,1920,724,1078,15,14,train,train,0
1161,1161,1161,1599412.jpg,"0.3921875,0.5947916666666667,0.784375,0.7701388888888889",0,train_data_minprirodi/images/1599412.jpg,train,0,1506,302,1411,12,11,train,train,1
1162,1162,1162,1600014.jpg,"0.47890625,0.6770833333333334,0.35260416666666666,0.3638888888888889",1,train_data_minprirodi/images/1600014.jpg,train,581,1258,713,1237,21,22,train,train,2
1163,1163,1163,1600170.jpg,"0.91953125,0.6600694444444445,0.15989583333333332,0.21875",0,train_data_minprirodi/images/1600170.jpg,val,1612,1919,793,1108,27,0,val,train,4
1164,1164,1164,1600650.jpg,"0.7528645833333333,0.7666666666666667,0.4921875,0.425",1,train_data_minprirodi/images/1600650.jpg,train,972,1918,798,1410,67,107,val,val,0
1165,1165,1165,1600652.jpg,"0.5666666666666667,0.6503472222222222,0.8614583333333333,0.6131944444444445",0,train_data_minprirodi/images/1600652.jpg,train,261,1914,494,1378,42,0,val,train,0
1166,1166,1166,1602030.jpg,"0.15755208333333334,0.6121527777777778,0.3151041666666667,0.3090277777777778",0,train_data_minprirodi/images/1602030.jpg,train,0,605,659,1104,0,0,train,train,0
1167,1167,1167,1602051.jpg,"0.44557291666666665,0.5166666666666667,0.14322916666666666,0.17222222222222222",1,train_data_minprirodi/images/1602051.jpg,val,718,993,465,651,51,66,val,val,1
1168,1168,1168,1602272.jpg,"0.8244791666666667,0.475,0.20625,0.2777777777777778",1,train_data_minprirodi/images/1602272.jpg,train,1385,1781,483,884,23,26,train,train,3
1169,1169,1169,1603453.jpg,"0.4080729166666667,0.5199074074074074,0.6255208333333333,0.8175925925925925",1,train_data_minprirodi/images/1603453.jpg,train,183,1384,120,1002,13,12,train,train,4
1170,1170,1170,1603603.jpg,"0.6315104166666666,0.4534722222222222,0.7317708333333334,0.6402777777777777",1,train_data_minprirodi/images/1603603.jpg,train,509,1914,192,1113,36,45,val,val,0
1171,1171,1171,1604401.jpg,"0.9317708333333333,0.6472222222222223,0.13541666666666666,0.20833333333333334",0,train_data_minprirodi/images/1604401.jpg,val,1659,1919,782,1082,7,0,train,train,0
1172,1172,1172,1604937.jpg,"0.23359375,0.550390625,0.4671875,0.39140625",0,train_data_minprirodi/images/1604937.jpg,train,0,897,454,955,-1,110,train,val,4
1173,1173,1173,1607344.jpg,"0.571875,0.6364583333333333,0.315625,0.38125",1,train_data_minprirodi/images/1607344.jpg,val,795,1401,642,1191,56,71,val,val,4
1174,1174,1174,1607344.jpg,"0.9473958333333333,0.7888888888888889,0.103125,0.37222222222222223",0,train_data_minprirodi/images/1607344.jpg,val,1720,1918,868,1404,56,71,val,val,4
1175,1175,1175,1607970.jpg,"0.77265625,0.4371527777777778,0.45364583333333336,0.6409722222222223",1,train_data_minprirodi/images/1607970.jpg,train,1048,1919,167,1091,5,5,train,train,2
1176,1176,1176,1608583.jpg,"0.5981770833333333,0.6357638888888889,0.24114583333333334,0.5284722222222222",1,train_data_minprirodi/images/1608583.jpg,train,916,1380,535,1296,12,11,train,train,1
1177,1177,1177,1609062.jpg,"0.10989583333333333,0.6298611111111111,0.09479166666666666,0.175",0,train_data_minprirodi/images/1609062.jpg,train,120,302,781,1033,38,46,train,train,2
1178,1178,1178,1609062.jpg,"0.38958333333333334,0.5767361111111111,0.11354166666666667,0.13958333333333334",0,train_data_minprirodi/images/1609062.jpg,train,639,857,730,931,38,46,train,train,2
1179,1179,1179,1609613.jpg,"0.3848958333333333,0.596875,0.31354166666666666,0.44513888888888886",1,train_data_minprirodi/images/1609613.jpg,train,438,1040,539,1180,20,20,val,train,0
1180,1180,1180,1609694.jpg,"0.3776041666666667,0.6648148148148149,0.39895833333333336,0.5777777777777777",1,train_data_minprirodi/images/1609694.jpg,train,342,1108,406,1030,17,16,train,train,0
1181,1181,1181,1610328.jpg,"0.5825520833333333,0.6416666666666667,0.26927083333333335,0.5125",1,train_data_minprirodi/images/1610328.jpg,train,859,1377,555,1293,12,11,train,train,1
1182,1182,1182,1611245.jpg,"0.19036458333333334,0.4587962962962963,0.044270833333333336,0.09537037037037037",0,train_data_minprirodi/images/1611245.jpg,train,323,408,444,547,35,44,val,train,0
1183,1183,1183,1611312.jpg,"0.7348958333333333,0.5763888888888888,0.10625,0.14722222222222223",0,train_data_minprirodi/images/1611312.jpg,train,1309,1513,543,701,-1,101,train,val,4
1184,1184,1184,1611935.jpg,"0.5833333333333334,0.428125,0.24375,0.29097222222222224",1,train_data_minprirodi/images/1611935.jpg,train,886,1354,407,826,30,35,val,val,0
1185,1185,1185,1611935.jpg,"0.45390625,0.359375,0.14947916666666666,0.24097222222222223",0,train_data_minprirodi/images/1611935.jpg,train,728,1015,344,691,30,35,val,val,0
1186,1186,1186,1613268.jpg,"0.43645833333333334,0.42685185185185187,0.22395833333333334,0.3148148148148148",1,train_data_minprirodi/images/1613268.jpg,train,623,1053,291,631,8,7,train,train,3
1187,1187,1187,1614255.jpg,"0.4752604166666667,0.5388888888888889,0.17447916666666666,0.17962962962962964",1,train_data_minprirodi/images/1614255.jpg,train,745,1080,485,679,11,10,train,train,2
1188,1188,1188,1614915.jpg,"0.35598958333333336,0.5934027777777777,0.33177083333333335,0.35208333333333336",1,train_data_minprirodi/images/1614915.jpg,val,365,1002,601,1108,0,0,train,train,0
1189,1189,1189,1615124.jpg,"0.39140625,0.6537037037037037,0.4640625,0.5351851851851852",1,train_data_minprirodi/images/1615124.jpg,train,306,1197,416,995,14,13,train,train,3
1190,1190,1190,1615524.jpg,"0.6158854166666666,0.6170138888888889,0.6505208333333333,0.7243055555555555",0,train_data_minprirodi/images/1615524.jpg,train,557,1807,367,1410,12,11,train,train,1
1191,1191,1191,1615707.jpg,"0.5924479166666666,0.6111111111111112,0.3609375,0.6916666666666667",0,train_data_minprirodi/images/1615707.jpg,train,790,1484,382,1378,63,70,val,val,1
1192,1192,1192,1615734.jpg,"0.27421875,0.6381944444444444,0.15052083333333333,0.24583333333333332",1,train_data_minprirodi/images/1615734.jpg,val,382,671,741,1096,-1,109,train,val,4
1193,1193,1193,1615850.jpg,"0.47994791666666664,0.5447916666666667,0.6817708333333333,0.78125",1,train_data_minprirodi/images/1615850.jpg,train,266,1576,222,1347,-1,108,train,val,4
1194,1194,1194,1616006.jpg,"0.30364583333333334,0.7041666666666667,0.303125,0.33240740740740743",1,train_data_minprirodi/images/1616006.jpg,val,292,874,581,940,4,4,train,train,3
1195,1195,1195,1616331.jpg,"0.4140625,0.3663194444444444,0.2604166666666667,0.3951388888888889",1,train_data_minprirodi/images/1616331.jpg,train,544,1045,242,812,59,84,val,val,3
1196,1196,1196,1616354.jpg,"0.8630208333333333,0.4670138888888889,0.2677083333333333,0.7104166666666667",0,train_data_minprirodi/images/1616354.jpg,train,1400,1914,161,1184,41,54,val,val,3
1197,1197,1197,1617872.jpg,"0.8669270833333333,0.4947916666666667,0.26614583333333336,0.24930555555555556",0,train_data_minprirodi/images/1617872.jpg,train,1409,1920,533,892,34,43,val,train,3
1198,1198,1198,1617872.jpg,"0.9380208333333333,0.5145833333333333,0.12395833333333334,0.19722222222222222",0,train_data_minprirodi/images/1617872.jpg,train,1682,1920,599,882,34,43,val,train,3
1199,1199,1199,1618500.jpg,"0.32135416666666666,0.4774305555555556,0.6427083333333333,0.9548611111111112",0,train_data_minprirodi/images/1618500.jpg,train,0,1234,0,1375,63,70,val,val,1
1200,1200,1200,1619282.jpg,"0.8375,0.6532407407407408,0.32083333333333336,0.6305555555555555",0,train_data_minprirodi/images/1619282.jpg,train,1300,1916,365,1046,6,6,train,train,2
1201,1201,1201,1619608.jpg,"0.6877604166666667,0.6791666666666667,0.6223958333333334,0.5555555555555556",0,train_data_minprirodi/images/1619608.jpg,train,722,1918,578,1378,0,0,train,train,0
1202,1202,1202,1619653.jpg,"0.14557291666666666,0.6260416666666667,0.2911458333333333,0.48541666666666666",0,train_data_minprirodi/images/1619653.jpg,train,0,559,552,1251,45,59,train,train,1
1203,1203,1203,1619927.jpg,"0.7307291666666667,0.5128472222222222,0.2625,0.6159722222222223",0,train_data_minprirodi/images/1619927.jpg,train,1151,1655,295,1182,38,46,train,train,2
1204,1204,1204,1620050.jpg,"0.8911458333333333,0.5111111111111111,0.21770833333333334,0.7055555555555556",0,train_data_minprirodi/images/1620050.jpg,val,1502,1920,227,1244,5,5,train,train,2
1205,1205,1205,1620050.jpg,"0.7869791666666667,0.48819444444444443,0.421875,0.48333333333333334",0,train_data_minprirodi/images/1620050.jpg,val,1106,1916,355,1051,5,5,train,train,2
1206,1206,1206,1620375.jpg,"0.8994791666666667,0.48854166666666665,0.09375,0.11041666666666666",1,train_data_minprirodi/images/1620375.jpg,train,1637,1817,624,782,23,26,train,train,3
1207,1207,1207,1620375.jpg,"0.5453125,0.5,0.12708333333333333,0.22777777777777777",1,train_data_minprirodi/images/1620375.jpg,train,925,1169,556,884,23,26,train,train,3
1208,1208,1208,1620375.jpg,"0.053385416666666664,0.39479166666666665,0.10677083333333333,0.19652777777777777",1,train_data_minprirodi/images/1620375.jpg,train,0,205,427,710,23,26,train,train,3
1209,1209,1209,1620375.jpg,"0.3692708333333333,0.3861111111111111,0.09895833333333333,0.10555555555555556",1,train_data_minprirodi/images/1620375.jpg,train,614,804,480,632,23,26,train,train,3
1210,1210,1210,1620375.jpg,"0.25390625,0.37395833333333334,0.0453125,0.11041666666666666",1,train_data_minprirodi/images/1620375.jpg,train,444,531,458,618,23,26,train,train,3
1211,1211,1211,1620375.jpg,"0.67734375,0.446875,0.09010416666666667,0.08402777777777778",1,train_data_minprirodi/images/1620375.jpg,train,1214,1387,583,704,23,26,train,train,3
1212,1212,1212,1620375.jpg,"0.3067708333333333,0.3975694444444444,0.05416666666666667,0.12708333333333333",1,train_data_minprirodi/images/1620375.jpg,train,537,641,480,664,23,26,train,train,3
1213,1213,1213,1620375.jpg,"0.8299479166666667,0.4666666666666667,0.08385416666666666,0.08333333333333333",1,train_data_minprirodi/images/1620375.jpg,train,1513,1674,612,732,23,26,train,train,3
1214,1214,1214,1620375.jpg,"0.39010416666666664,0.3885416666666667,0.07395833333333333,0.09652777777777778",0,train_data_minprirodi/images/1620375.jpg,train,677,820,490,629,23,26,train,train,3
1215,1215,1215,1620536.jpg,"0.44635416666666666,0.46805555555555556,0.20104166666666667,0.24722222222222223",1,train_data_minprirodi/images/1620536.jpg,train,664,1050,372,639,8,7,train,train,3
1216,1216,1216,1621770.jpg,"0.29244791666666664,0.603125,0.40989583333333335,0.3145833333333333",1,train_data_minprirodi/images/1621770.jpg,train,167,955,642,1095,7,0,train,train,0
1217,1217,1217,1621913.jpg,"0.18828125,0.7268518518518519,0.32447916666666665,0.48333333333333334",1,train_data_minprirodi/images/1621913.jpg,train,50,673,524,1046,6,6,train,train,2
1218,1218,1218,1622248.jpg,"0.33984375,0.7939814814814815,0.47239583333333335,0.4083333333333333",0,train_data_minprirodi/images/1622248.jpg,train,199,1106,637,1078,24,27,train,train,1
1219,1219,1219,1622248.jpg,"0.7763020833333333,0.6986111111111111,0.4453125,0.5953703703703703",0,train_data_minprirodi/images/1622248.jpg,train,1063,1918,433,1076,24,27,train,train,1
1220,1220,1220,1622847.jpg,"0.4239583333333333,0.5826388888888889,0.3125,0.3486111111111111",1,train_data_minprirodi/images/1622847.jpg,train,514,1114,588,1090,16,15,train,train,1
1221,1221,1221,1622972.jpg,"0.028385416666666666,0.6574074074074074,0.05677083333333333,0.6148148148148148",0,train_data_minprirodi/images/1622972.jpg,train,0,109,378,1042,-1,101,train,val,4
1222,1222,1222,1623012.jpg,"0.48333333333333334,0.7356481481481482,0.5197916666666667,0.525",1,train_data_minprirodi/images/1623012.jpg,train,429,1427,511,1078,17,16,train,train,0
1223,1223,1223,1623336.jpg,"0.5072916666666667,0.49201388888888886,0.4822916666666667,0.7395833333333334",1,train_data_minprirodi/images/1623336.jpg,train,511,1437,175,1241,38,46,train,train,2
1224,1224,1224,1623454.jpg,"0.85,0.6149305555555555,0.2760416666666667,0.35347222222222224",1,train_data_minprirodi/images/1623454.jpg,train,1367,1897,631,1140,21,22,train,train,2
1225,1225,1225,1623454.jpg,"0.390625,0.6979166666666666,0.2791666666666667,0.32222222222222224",1,train_data_minprirodi/images/1623454.jpg,train,482,1018,773,1237,21,22,train,train,2
1226,1226,1226,1623472.jpg,"0.4278645833333333,0.42430555555555555,0.22552083333333334,0.18333333333333332",1,train_data_minprirodi/images/1623472.jpg,val,604,1038,479,742,23,26,train,train,3
1227,1227,1227,1623614.jpg,"0.365625,0.6166666666666667,0.3697916666666667,0.30972222222222223",1,train_data_minprirodi/images/1623614.jpg,val,346,1057,665,1111,7,0,train,train,0
1228,1228,1228,1623830.jpg,"0.33489583333333334,0.5802083333333333,0.4322916666666667,0.35625",1,train_data_minprirodi/images/1623830.jpg,train,228,1058,579,1092,7,0,train,train,0
1229,1229,1229,1624204.jpg,"0.28671875,0.6746527777777778,0.28802083333333334,0.35208333333333336",1,train_data_minprirodi/images/1624204.jpg,train,274,827,718,1225,21,22,train,train,2
1230,1230,1230,1624204.jpg,"0.11536458333333334,0.6743055555555556,0.23072916666666668,0.32916666666666666",0,train_data_minprirodi/images/1624204.jpg,train,0,443,734,1208,21,22,train,train,2
1231,1231,1231,1625764.jpg,"0.7151041666666667,0.7642361111111111,0.4979166666666667,0.43125",1,train_data_minprirodi/images/1625764.jpg,train,895,1851,790,1411,67,107,val,val,0
1232,1232,1232,1626624.jpg,"0.9625,0.5989583333333334,0.07395833333333333,0.2881944444444444",0,train_data_minprirodi/images/1626624.jpg,train,1777,1919,655,1070,0,0,train,train,0
1233,1233,1233,1627870.jpg,"0.7260416666666667,0.6322916666666667,0.478125,0.5256944444444445",1,train_data_minprirodi/images/1627870.jpg,train,935,1853,532,1289,12,11,train,train,1
1234,1234,1234,1629342.jpg,"0.14609375,0.5989583333333334,0.2921875,0.2743055555555556",0,train_data_minprirodi/images/1629342.jpg,train,0,561,665,1060,7,0,train,train,0
1235,1235,1235,1630061.jpg,"0.70234375,0.5038194444444445,0.5015625,0.7979166666666667",1,train_data_minprirodi/images/1630061.jpg,val,867,1830,151,1300,5,5,train,train,2
1236,1236,1236,1631270.jpg,"0.39140625,0.590625,0.7828125,0.7784722222222222",0,train_data_minprirodi/images/1631270.jpg,train,0,1503,289,1411,12,11,train,train,1
1237,1237,1237,1632896.jpg,"0.2265625,0.4550925925925926,0.453125,0.6194444444444445",0,train_data_minprirodi/images/1632896.jpg,train,0,870,157,826,18,17,val,val,4
1238,1238,1238,1633435.jpg,"0.41692708333333334,0.6399530883502736,0.2765625,0.43862392494136043",1,train_data_minprirodi/images/1633435.jpg,train,535,1066,538,1099,66,33,val,val,4
1239,1239,1239,1634224.jpg,"0.7588541666666667,0.6953703703703704,0.46145833333333336,0.3907407407407407",1,train_data_minprirodi/images/1634224.jpg,train,1014,1900,540,962,65,104,val,val,0
1240,1240,1240,1634275.jpg,"0.76953125,0.4947916666666667,0.049479166666666664,0.10208333333333333",0,train_data_minprirodi/images/1634275.jpg,train,1430,1525,639,786,22,24,train,train,1
1241,1241,1241,1634275.jpg,"0.73046875,0.4996527777777778,0.06197916666666667,0.11041666666666666",0,train_data_minprirodi/images/1634275.jpg,train,1343,1462,640,799,22,24,train,train,1
1242,1242,1242,1634366.jpg,"0.22942708333333334,0.425462962962963,0.4588541666666667,0.5435185185185185",1,train_data_minprirodi/images/1634366.jpg,train,0,881,166,753,3,3,val,val,3
1243,1243,1243,1634629.jpg,"0.5151041666666667,0.549537037037037,0.1,0.18981481481481483",0,train_data_minprirodi/images/1634629.jpg,train,893,1085,491,696,11,10,train,train,2
1244,1244,1244,1634955.jpg,"0.4453125,0.7305555555555555,0.184375,0.5375",1,train_data_minprirodi/images/1634955.jpg,train,678,1032,665,1438,21,22,train,train,2
1245,1245,1245,1635474.jpg,"0.5856770833333333,0.6149305555555555,0.3296875,0.2923611111111111",1,train_data_minprirodi/images/1635474.jpg,val,808,1441,675,1096,0,0,train,train,0
1246,1246,1246,1636190.jpg,"0.3924479166666667,0.6416666666666667,0.44635416666666666,0.5444444444444444",1,train_data_minprirodi/images/1636190.jpg,val,325,1182,399,987,14,13,train,train,3
1247,1247,1247,1637454.jpg,"0.20625,0.5583333333333333,0.4125,0.4361111111111111",0,train_data_minprirodi/images/1637454.jpg,train,0,792,490,1118,7,0,train,train,0
1248,1248,1248,1637720.jpg,"0.13229166666666667,0.4170138888888889,0.26458333333333334,0.5881944444444445",0,train_data_minprirodi/images/1637720.jpg,val,0,508,177,1024,5,5,train,train,2
1249,1249,1249,1637720.jpg,"0.9231770833333334,0.44375,0.15364583333333334,0.6986111111111111",0,train_data_minprirodi/images/1637720.jpg,val,1625,1920,136,1142,5,5,train,train,2
1250,1250,1250,1638001.jpg,"0.10807291666666667,0.6340277777777777,0.21614583333333334,0.25833333333333336",0,train_data_minprirodi/images/1638001.jpg,train,0,415,727,1099,7,0,train,train,0
1251,1251,1251,1638852.jpg,"0.38671875,0.6504629629629629,0.45260416666666664,0.5435185185185185",1,train_data_minprirodi/images/1638852.jpg,train,308,1177,408,995,14,13,train,train,3
1252,1252,1252,1639173.jpg,"0.3067708333333333,0.725,0.225,0.20925925925925926",1,train_data_minprirodi/images/1639173.jpg,train,373,805,670,896,33,42,train,train,0
1253,1253,1253,1639708.jpg,"0.3341145833333333,0.4107638888888889,0.20260416666666667,0.18958333333333333",1,train_data_minprirodi/images/1639708.jpg,train,446,836,455,728,23,26,train,train,3
1254,1254,1254,1639995.jpg,"0.6015625,0.7715277777777778,0.240625,0.2611111111111111",1,train_data_minprirodi/images/1639995.jpg,train,924,1386,923,1299,12,11,train,train,1
1255,1255,1255,1640858.jpg,"0.0734375,0.6319444444444444,0.146875,0.3597222222222222",0,train_data_minprirodi/images/1640858.jpg,train,0,282,650,1169,16,15,train,train,1
1256,1256,1256,1641530.jpg,"0.35052083333333334,0.4837962962962963,0.3625,0.4824074074074074",1,train_data_minprirodi/images/1641530.jpg,train,325,1021,262,783,13,12,train,train,4
1257,1257,1257,1641633.jpg,"0.7591145833333334,0.6284722222222222,0.4796875,0.6041666666666666",0,train_data_minprirodi/images/1641633.jpg,val,997,1918,470,1340,-1,106,train,val,4
1258,1258,1258,1641900.jpg,"0.22421875,0.6774305555555555,0.4484375,0.5965277777777778",0,train_data_minprirodi/images/1641900.jpg,train,0,861,546,1405,45,59,train,train,1
1259,1259,1259,1641966.jpg,"0.4375,0.45902777777777776,0.21875,0.19027777777777777",1,train_data_minprirodi/images/1641966.jpg,val,630,1050,524,798,23,26,train,train,3
1260,1260,1260,1641966.jpg,"0.83046875,0.4795138888888889,0.09947916666666666,0.09652777777777778",1,train_data_minprirodi/images/1641966.jpg,val,1499,1689,621,760,23,26,train,train,3
1261,1261,1261,1642525.jpg,"0.48333333333333334,0.49270833333333336,0.17083333333333334,0.22013888888888888",1,train_data_minprirodi/images/1642525.jpg,train,764,1092,551,868,32,39,train,train,1
1262,1262,1262,1643260.jpg,"0.84921875,0.475,0.30052083333333335,0.725",0,train_data_minprirodi/images/1643260.jpg,train,1342,1919,161,1205,1,1,train,train,2
1263,1263,1263,1645053.jpg,"0.5411458333333333,0.5565972222222222,0.33125,0.32708333333333334",1,train_data_minprirodi/images/1645053.jpg,val,721,1357,565,1037,16,15,train,train,1
1264,1264,1264,1645053.jpg,"0.8291666666666667,0.6440972222222222,0.340625,0.39791666666666664",0,train_data_minprirodi/images/1645053.jpg,val,1265,1919,641,1214,16,15,train,train,1
1265,1265,1265,1646558.jpg,"0.69609375,0.49895833333333334,0.49635416666666665,0.7881944444444444",1,train_data_minprirodi/images/1646558.jpg,train,859,1813,151,1286,5,5,train,train,2
1266,1266,1266,1646607.jpg,"0.803125,0.5717592592592593,0.39375,0.8009259259259259",0,train_data_minprirodi/images/1646607.jpg,val,1164,1920,185,1050,6,6,train,train,2
1267,1267,1267,1647125.jpg,"0.9067708333333333,0.6489583333333333,0.18541666666666667,0.2326388888888889",0,train_data_minprirodi/images/1647125.jpg,train,1562,1919,767,1102,7,0,train,train,0
1268,1268,1268,1647586.jpg,"0.30755208333333334,0.6597222222222222,0.16927083333333334,0.2152777777777778",1,train_data_minprirodi/images/1647586.jpg,train,428,753,794,1105,40,48,val,val,0
1269,1269,1269,1648710.jpg,"0.21770833333333334,0.6534722222222222,0.303125,0.25555555555555554",1,train_data_minprirodi/images/1648710.jpg,val,127,709,757,1125,27,0,val,train,4
1270,1270,1270,1649063.jpg,"0.5119791666666667,0.42118055555555556,0.153125,0.17569444444444443",1,train_data_minprirodi/images/1649063.jpg,val,836,1130,480,733,23,26,train,train,3
1271,1271,1271,1649764.jpg,"0.0765625,0.7045138888888889,0.153125,0.22847222222222222",0,train_data_minprirodi/images/1649764.jpg,train,0,294,850,1179,40,48,val,val,0
1272,1272,1272,1652066.jpg,"0.8703125,0.7552083333333334,0.196875,0.3076388888888889",1,train_data_minprirodi/images/1652066.jpg,train,1482,1860,866,1309,58,79,val,val,4
1273,1273,1273,1652289.jpg,"0.40390625,0.5809027777777778,0.28177083333333336,0.3215277777777778",1,train_data_minprirodi/images/1652289.jpg,train,505,1046,604,1068,16,15,train,train,1
1274,1274,1274,1652295.jpg,"0.109375,0.6315972222222223,0.09270833333333334,0.1701388888888889",0,train_data_minprirodi/images/1652295.jpg,train,121,299,787,1032,38,46,train,train,2
1275,1275,1275,1652295.jpg,"0.39375,0.5739583333333333,0.125,0.14097222222222222",0,train_data_minprirodi/images/1652295.jpg,train,636,876,725,928,38,46,train,train,2
1276,1276,1276,1652550.jpg,"0.16692708333333334,0.5993055555555555,0.3338541666666667,0.48333333333333334",0,train_data_minprirodi/images/1652550.jpg,train,0,641,514,1211,20,20,val,train,0
1277,1277,1277,1653003.jpg,"0.5325520833333334,0.5819444444444445,0.3338541666666667,0.7861111111111111",1,train_data_minprirodi/images/1653003.jpg,val,702,1343,204,1053,6,6,train,train,2
1278,1278,1278,1653007.jpg,"0.43333333333333335,0.49722222222222223,0.4395833333333333,0.9462962962962963",1,train_data_minprirodi/images/1653007.jpg,train,410,1254,26,1048,6,6,train,train,2
1279,1279,1279,1653007.jpg,"0.34375,0.7935185185185185,0.21041666666666667,0.34814814814814815",0,train_data_minprirodi/images/1653007.jpg,train,458,862,669,1045,6,6,train,train,2
1280,1280,1280,1653434.jpg,"0.5645833333333333,0.4597222222222222,0.19166666666666668,0.5875",1,train_data_minprirodi/images/1653434.jpg,val,900,1268,238,1085,7,0,train,train,0
1281,1281,1281,1654190.jpg,"0.4114583333333333,0.709375,0.184375,0.27847222222222223",1,train_data_minprirodi/images/1654190.jpg,val,612,967,821,1222,21,22,train,train,2
1282,1282,1282,1654190.jpg,"0.43307291666666664,0.6996527777777778,0.26927083333333335,0.26180555555555557",0,train_data_minprirodi/images/1654190.jpg,val,572,1089,819,1196,21,22,train,train,2
1283,1283,1283,1654239.jpg,"0.36432291666666666,0.6135416666666667,0.3692708333333333,0.31875",1,train_data_minprirodi/images/1654239.jpg,train,345,1054,654,1113,7,0,train,train,0
1284,1284,1284,1654351.jpg,"0.3419270833333333,0.5958333333333333,0.1171875,0.1638888888888889",1,train_data_minprirodi/images/1654351.jpg,train,544,769,555,732,51,66,val,val,1
1285,1285,1285,1655616.jpg,"0.5528645833333333,0.6277777777777778,0.2140625,0.30925925925925923",1,train_data_minprirodi/images/1655616.jpg,val,856,1267,511,845,19,19,train,train,3
1286,1286,1286,1656908.jpg,"0.5080729166666667,0.5017361111111112,0.1609375,0.5076388888888889",1,train_data_minprirodi/images/1656908.jpg,train,821,1130,357,1088,0,0,train,train,0
1287,1287,1287,1657032.jpg,"0.5934895833333333,0.5604166666666667,0.4348958333333333,0.5597222222222222",1,train_data_minprirodi/images/1657032.jpg,train,722,1557,404,1210,1,1,train,train,2
1288,1288,1288,1657032.jpg,"0.6721354166666667,0.4864583333333333,0.38385416666666666,0.53125",0,train_data_minprirodi/images/1657032.jpg,train,922,1659,318,1083,1,1,train,train,2
1289,1289,1289,1658028.jpg,"0.1765625,0.6,0.353125,0.26666666666666666",1,train_data_minprirodi/images/1658028.jpg,train,0,678,672,1056,7,0,train,train,0
1290,1290,1290,1658041.jpg,"0.5239583333333333,0.4309027777777778,0.178125,0.22152777777777777",1,train_data_minprirodi/images/1658041.jpg,train,835,1177,461,780,23,26,train,train,3
1291,1291,1291,1658146.jpg,"0.40390625,0.5055555555555555,0.41510416666666666,0.4722222222222222",1,train_data_minprirodi/images/1658146.jpg,train,377,1174,388,1068,1,1,train,train,2
1292,1292,1292,1658146.jpg,"0.8880208333333334,0.4774305555555556,0.22395833333333334,0.6715277777777777",0,train_data_minprirodi/images/1658146.jpg,train,1490,1920,204,1171,1,1,train,train,2
1293,1293,1293,1658701.jpg,"0.78125,0.6282407407407408,0.34791666666666665,0.700925925925926",0,train_data_minprirodi/images/1658701.jpg,train,1166,1834,300,1057,6,6,train,train,2
1294,1294,1294,1659038.jpg,"0.6205729166666667,0.4064814814814815,0.35260416666666666,0.5666666666666667",1,train_data_minprirodi/images/1659038.jpg,train,853,1530,133,745,46,60,train,train,2
